nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
2461,Amber Greene,North,oliver,Activo
2462,John Bennett,South,smith,Activo
2463,Ian Watts,East,snyder,Activo
2464,Mark Gonzalez,North,smith,Activo
2465,Lance Douglas,East,vargas,Activo
2466,Chelsea Williams,Lake,owens,Activo
2467,Randall Smith,South,jimenez,Activo
2468,Andrea Hughes,East,mcdowell-obrien,Activo
2469,Jennifer Ewing,Port,davis,Activo
2470,Stephanie Beard,Lake,osborne-humphrey,Activo
2471,Alexandra Austin,North,mitchell,Activo
2472,Derrick Mclean,West,lane,Activo
2473,Katie Ramirez,East,gonzales-weber,Activo
2474,Karla Ho,New,schmidt,Activo
2475,Marissa Perez,South,salazar-burns,Activo
2476,Angela Lowe,Lake,beard,Activo
2477,Megan Barrera,Port,lindsey-vaughan,Activo
2478,Kyle Ramos,West,burton,Activo
2479,Brittany Reyes,New,williams-martinez,Activo
2480,Michael Romero,Port,morgan,Activo
2481,Luis Lindsey,Port,rivera,Activo
2482,Elizabeth Weeks,North,fields-stanley,Activo
2483,Benjamin Evans,Lake,price,Activo
2484,Michelle Howe,South,white-alvarez,Activo
2485,Mrs. Angela Cox MD,East,burns-jones,Activo
2486,Lauren Serrano,West,christian-brown,Activo
2487,Jesse Burton,West,skinner,Activo
2488,Debbie Thomas,South,franklin,Activo
2489,Angela Robinson,East,clark,Activo
2490,Samantha West,New,steele,Activo
2491,Dillon Jenkins,North,harris-barnes,Activo
2492,Alexandra Herrera,Port,phelps-obrien,Activo
2493,Nicholas Collins,West,johnson-king,Activo
2494,Matthew Davis,Port,washington-burke,No Activo
2495,Kimberly Obrien,Lake,griffin,Activo
2496,Joseph Mathews,Port,castillo-johnson,Activo
2497,Tamara Everett,South,haney,Activo
2498,Kristy Garcia,Port,jones,Activo
2499,Travis Morris,West,zamora-james,Activo
2500,Jonathan Anderson,South,hernandez,Activo
2501,Mariah Clark,Lake,wells,Activo
2502,Janice Morris,Port,padilla-jefferson,Activo
2503,James Grimes,West,miller-escobar,Activo
2504,Shannon Thompson,Port,taylor,Activo
2505,Katherine Taylor,South,williamson,Activo
2506,Nancy Gonzalez,North,mitchell,Activo
2507,Christopher Huffman,Port,flynn,Activo
2508,Joshua Waters,North,hicks,Activo
2509,Brenda Garner,West,stewart,Activo
2510,Alexis Keller,West,reed,Activo
2511,Emily Wilson,South,king,Activo
2512,Jordan Kline,New,hoffman,Activo
2513,Nathan Allen,New,maddox,Activo
2514,Christine Hancock,North,brown,Activo
2515,Chelsea Calderon,New,barrett,Activo
2516,Christine Steele,West,richards-mathis,Activo
2517,Alan Martinez,Lake,wilson,Activo
2518,Kyle Clark,South,brennan,Activo
2519,Vanessa Davis,New,deleon,Activo
2520,Curtis Martin,West,gregory-anderson,Activo
2521,Ray Jarvis,Lake,chavez,Activo
2522,Jackson Rios,West,brown,Activo
2523,Sarah Gill,New,curtis,Activo
2524,Steven May,Port,cox,Activo
2525,Eric Rodriguez,South,byrd-carter,Activo
2526,Ryan Henry,Port,reyes-lee,Activo
2527,Deanna Perry,North,phillips,Activo
2528,Amy Lewis,Port,hunt,Activo
2529,Lori Bennett,South,blevins,Activo
2530,Jennifer Wang,Port,ward-david,Activo
2531,Daniel Mejia,East,sanders,Activo
2532,Kevin Blackburn,New,turner-edwards,Activo
2533,Edward Finley,East,johnson,Activo
2534,Dana Meyers,East,powell,Activo
2535,Bianca Ramirez,South,marks,Activo
2536,Ashley Brown,East,jefferson-mathis,No Activo
2537,Robert Peters,West,jones,Activo
2538,Edward Adams,West,davidson,Activo
2539,Henry Hernandez,Port,santos,Activo
2540,Richard Davis,West,wiggins-crawford,Activo
2541,Amanda Martin,Lake,drake-scott,Activo
2542,Jeff Webster,New,miller-miller,Activo
2543,Jeff Kim,New,hayden,Activo
2544,Melissa Wright,Lake,salinas,Activo
2545,Amber Patel,Lake,copeland,Activo
2546,Jacob Becker,Port,clarke,Activo
2547,David Swanson,East,young,Activo
2548,David Martin,New,ford,Activo
2549,Jeremy Mills,West,oneal-stevens,Activo
2550,Kevin Morales DDS,West,garcia,Activo
2551,Jonathan Ellis,North,kim,Activo
2552,Sydney Burgess MD,New,martinez-mcmillan,Activo
2553,Vincent Taylor,New,doyle-blevins,Activo
2554,Raymond Brown,West,buchanan,Activo
2555,Christina Salas,West,best,Activo
2556,Jason Orozco,New,roach,Activo
2557,Jay Dickerson,South,miles,Activo
2558,Robin Faulkner,Lake,black-lewis,Activo
2559,Wendy Hoover,Lake,allen,Activo
2560,Tyler Garcia,Port,martin,Activo
2561,Taylor Dean,New,sutton-kelly,Activo
2562,Alexander Chen,Lake,campbell,Activo
2563,Jeff Figueroa,North,white-gilmore,Activo
2564,Scott Wilcox,North,weber,Activo
2565,Todd White,Lake,waters,Activo
2566,Hannah Martin,West,foster,Activo
2567,Joe Ortiz,Port,riddle,Activo
2568,Veronica Frederick,North,jones,Activo
2569,Melissa Wiley,Lake,smith,Activo
2570,Robert Armstrong,Port,brown-cuevas,Activo
2571,Kelly Manning,South,ortega,Activo
2572,Laurie Hurley,North,rose,Activo
2573,Victoria Dominguez,Lake,conrad,Activo
2574,Stephen Schaefer,East,brown-jackson,Activo
2575,John Lewis,North,johnson,Activo
2576,Susan Johnson,Lake,shaw-dunn,Activo
2577,Lee Ryan,West,jackson,Activo
2578,Katie Marshall,Port,huynh,Activo
2579,Mathew Johnson,South,paul,Activo
2580,Jacob Ballard,Lake,wright-carlson,Activo
2581,Mckenzie Dickson,New,rowe-ali,Activo
2582,Victoria Duffy,Lake,nixon-boone,Activo
2583,Carrie Nolan,New,lucas-sims,Activo
2584,Donald Johnson,West,taylor-reynolds,Activo
2585,Jessica Clark DVM,Lake,moyer-chan,Activo
2586,Courtney Alvarez,West,mitchell,Activo
2587,Kara Vincent,South,garcia-medina,Activo
2588,Frank Mason,West,smith,Activo
2589,Eric Garcia,North,salinas,Activo
2590,Kimberly Harrison,Lake,martinez-davis,Activo
2591,Leslie Hayes,New,bell-bates,Activo
2592,Thomas Watkins,South,taylor,Activo
2593,Craig Murphy,West,carr,Activo
2594,Andrew Bush,Port,davies,Activo
2595,Gary Lucas,West,thomas-palmer,Activo
2596,Mrs. Sarah Grant MD,Port,williams,Activo
2597,Charles Bolton,East,morrison,Activo
2598,Joseph Murray,East,barnes,Activo
2599,Charles Gonzales,New,chambers-williams,Activo
2600,Nicole Villanueva,Port,davis,Activo
2601,Bruce Sanford,Lake,aguilar-kelly,Activo
2602,Teresa Bailey,East,haas-herring,Activo
2603,David Ramirez,North,mcclain,Activo
2604,Erin Diaz,West,medina-mitchell,Activo
2605,Ricardo Wright,North,frank,Activo
2606,Ronald Gonzalez,Lake,sanchez,Activo
2607,Sherry Miller,New,nichols,Activo
2608,Anthony Perry,East,simmons,Activo
2609,Samuel Jones,Port,bradshaw,Activo
2610,Nathaniel Evans,New,foster-wright,Activo
2611,Ryan Bishop,Lake,norman,Activo
2612,Tiffany Thomas,North,ross,No Activo
2613,Madison Dyer,Lake,marks,Activo
2614,Melanie Lewis,New,vincent,Activo
2615,Michael Johnson,Port,moore,Activo
2616,Richard Rivers,West,hobbs,Activo
2617,Martin Parks,Lake,murphy,Activo
2618,Chelsea Villa,North,collins,Activo
2619,Caleb Randolph,Lake,diaz,Activo
2620,Jessica Ramirez,North,ortiz,Activo
2621,David Atkinson,West,patton,Activo
2622,Harold Henry,East,hammond,Activo
2623,Mark Roman,Lake,wilson-king,Activo
2624,Angela Sweeney,West,little,Activo
2625,Rachel Ward,New,west,Activo
2626,Troy Campbell,North,ayala,Activo
2627,David Kim,New,jensen-williams,Activo
2628,Tiffany Moore,South,edwards,Activo
2629,Alicia Horn,West,kirk,Activo
2630,Glenda Martin,Lake,liu-adams,Activo
2631,Michael Ponce,New,allen,Activo
2632,Jacqueline Reyes,Lake,smith,Activo
2633,Gail Phillips,New,guerrero,Activo
2634,Tara Hays,New,sanchez,Activo
2635,Amy Brown,North,stone-howell,Activo
2636,Shannon Holmes,North,cox,Activo
2637,Tony Estrada,East,phillips,Activo
2638,Morgan Schroeder,South,bryan,Activo
2639,Kimberly Whitaker,New,ramirez,Activo
2640,Elizabeth Wells,East,carter,Activo
2641,Alexander Hall,New,odonnell-greer,Activo
2642,Nicole Mitchell,New,burke,Activo
2643,Taylor Shaw,East,davis,No Activo
2644,John Taylor,West,martinez,Activo
2645,Anita Brown,Port,lawson-villa,Activo
2646,Zachary Baker,Port,norris-harrison,Activo
2647,Shelby Thompson,Lake,turner,Activo
2648,Natalie Johnson,Lake,kim,Activo
2649,Dr. Shirley Hicks,East,long,Activo
2650,Julie Duke,New,glover,Activo
2651,Steven Benson,South,bennett,Activo
2652,James Brown,North,murphy,Activo
2653,Laura Bright,New,andrews-williams,Activo
2654,Monique Rivera,Lake,gibson,Activo
2655,Joshua Brown,South,hartman-kennedy,Activo
2656,Meghan Schmidt,North,brown,Activo
2657,Peter Williams,Lake,mercado,Activo
2658,Sharon Lopez,West,roberts,Activo
2659,Bradley Mueller,North,barajas,Activo
2660,Laura Price,Port,schwartz,Activo
2661,Monica Briggs,North,mann-myers,Activo
2662,Daniel Black,Port,wong-hansen,Activo
2663,Susan Gardner,East,carney-johnson,Activo
2664,Erin Anderson,Lake,shaffer,Activo
2665,Gregory Lambert,East,gray-mckinney,Activo
2666,Erica Molina,West,reed,Activo
2667,James Sherman,South,romero,Activo
2668,Garrett Davila,Lake,evans,Activo
2669,Brian Harrington,North,brown,Activo
2670,Ryan West,East,taylor,Activo
2671,Courtney Weeks,Port,jarvis,Activo
2672,David Adams,North,martin,Activo
2673,George Guzman,Lake,gonzalez-baker,Activo
2674,Casey Lang,Port,koch,Activo
2675,Jose Morales,East,meyer,Activo
2676,Robert Doyle,New,gates,Activo
2677,Stacy Pace,Port,miller-kim,Activo
2678,Ashley Chaney,North,anderson,Activo
2679,Renee Thomas,New,miller,Activo
2680,David Gilbert,East,alexander-potts,Activo
2681,Douglas Nelson,Port,hayden-jones,Activo
2682,Taylor Cobb MD,Port,collins,Activo
2683,Stephanie Jenkins,New,wells,Activo
2684,Deborah Ruiz,Lake,johnson,Activo
2685,Julie Carter,West,walker,Activo
2686,Tiffany Lopez,South,ortiz,Activo
2687,Diana Hansen,West,jackson,Activo
2688,Deanna Nash,Port,sullivan,Activo
2689,Ralph Hernandez,Port,nelson-greene,Activo
2690,Michael Abbott,East,lyons,Activo
2691,Bradley Bell,New,sawyer,Activo
2692,Jonathan Burton,North,jackson-johnson,Activo
2693,Bailey Reynolds,Port,mckenzie,Activo
2694,Felicia Hughes,West,baker,Activo
2695,Christopher Stewart,New,rodriguez,Activo
2696,Maria Fowler,Port,johnson,Activo
2697,Michael Moore,East,middleton,Activo
2698,Raymond Little,South,rice-beard,No Activo
2699,Steven Powell,Port,mcclure-shaw,Activo
2700,Stacy Sullivan,East,norman,Activo
2701,Kevin Barker,West,peters-torres,Activo
2702,Lisa Thomas,West,foster,Activo
2703,Dennis Davis,Port,rodriguez,Activo
2704,Valerie Mcdaniel,East,white-trevino,Activo
2705,Ricardo Ward,East,jennings-bailey,Activo
2706,Austin Jones,South,lindsey-wright,Activo
2707,Jonathan Sanchez,East,cunningham,Activo
2708,Tara Perez,West,jones,Activo
2709,Richard Johnson,Port,simpson-villa,Activo
2710,Seth Watts,West,evans,Activo
2711,Lisa Patterson,West,valdez,Activo
2712,Scott Carter,New,morris,Activo
2713,Stephanie Valencia,Lake,mitchell,Activo
2714,Julie Mccann,West,vasquez,Activo
2715,Kristy Bell,North,ortiz-taylor,No Activo
2716,Brian Perez,North,bowman,Activo
2717,Helen Weiss,Lake,torres,Activo
2718,Brandon Gilmore,East,patrick,Activo
2719,Gregory Jackson,Lake,raymond-jones,Activo
2720,Jennifer Barnes,North,reeves,Activo
2721,Angela Ray,East,peterson,Activo
2722,Rebecca Berry,Lake,gonzales-wilson,Activo
2723,David Berg,Port,torres,Activo
2724,Brittany Nelson,North,ramos-page,Activo
2725,Denise Hall,South,matthews,Activo
2726,Darius Hernandez,North,arnold,Activo
2727,Troy Arellano,East,beck,Activo
2728,Sandra Todd,South,brown-banks,Activo
2729,Matthew Young,West,wolf-spears,Activo
2730,Mary House,South,hays-smith,Activo
2731,Andrew Malone,East,maxwell,Activo
2732,Courtney Schmidt,North,moss-kim,Activo
2733,Diana Hill,West,kim,Activo
2734,Tiffany Clarke,West,hawkins,Activo
2735,Robert Wu,Port,hensley,Activo
2736,Thomas Davis,Lake,gutierrez-porter,Activo
2737,Karen Ramos,East,erickson,Activo
2738,Monica Nielsen,Lake,wolfe,Activo
2739,Vanessa Smith,West,turner-gibbs,Activo
2740,Timothy Miller PhD,South,gray-wiggins,Activo
2741,Sherry Hunt,North,powell,Activo
2742,Christian Martinez,North,rogers-williams,Activo
2743,Joshua Kerr,Port,garcia,Activo
2744,Collin Schultz,South,davenport,Activo
2745,Teresa Gibbs,Lake,allison-jimenez,Activo
2746,Sharon Sanders,Lake,page,Activo
2747,Roger Tran,West,morris,Activo
2748,Dr. Alan Kent PhD,New,beasley-stevens,Activo
2749,Adam Tucker,Port,wright-williams,Activo
2750,Matthew Elliott,New,jackson-lee,Activo
2751,John Koch,North,howard-walker,Activo
2752,Randy Johnson,Port,harris,Activo
2753,Tracy Leonard,East,martinez-mcgee,Activo
2754,Cristian Buck,West,moore,Activo
2755,Ronald Ramirez,East,adams,Activo
2756,Charles Anderson,Port,escobar,Activo
2757,James Barry,Lake,sawyer-reyes,Activo
2758,Rachel Weiss,South,sawyer,Activo
2759,Kristina Wilson,Port,shah,Activo
2760,Sandra Riley,New,cooper,Activo
2761,Diana Edwards,North,collins-johnson,Activo
2762,Kevin White,Lake,scott,Activo
2763,William Price,South,peck,Activo
2764,Brian Kerr,West,reed-stephenson,Activo
2765,Sara Wells,West,yu,Activo
2766,Michael Huynh,East,cole,Activo
2767,Brian Andrews,Port,garcia-miles,Activo
2768,Mrs. Pamela Jordan,Lake,hampton,Activo
2769,Cameron Baxter IV,Lake,king-ramos,Activo
2770,Chloe Montgomery,South,allen,Activo
2771,Hailey Lowe,West,ramsey,Activo
2772,Tyler Morris,New,davis,Activo
2773,Deborah Kramer,North,cuevas-ashley,Activo
2774,Beverly Vincent,North,anderson,Activo
2775,Diana Avila,New,sanders,Activo
2776,Justin Howard,New,rodriguez-sandoval,Activo
2777,Gary Clements,North,robbins,Activo
2778,George Melton,West,farley,Activo
2779,Jon Lewis,Lake,dixon,Activo
2780,Edward Gomez,New,dunn-gonzalez,Activo
2781,Casey Anderson,South,ross,Activo
2782,Kevin Allen,North,cooper,Activo
2783,David Cox,South,white,Activo
2784,Mary Miller,Lake,hawkins-moore,Activo
2785,Jessica Parks,North,novak-richmond,Activo
2786,James Pineda,Lake,lee,Activo
2787,Kevin Higgins,Port,simmons,Activo
2788,Alexandra Herrera,New,james,Activo
2789,Jennifer Harrison,East,jackson-hess,Activo
2790,Hailey Wong,East,bryant,Activo
2791,John Morris,South,marshall,Activo
2792,Audrey Salazar,Port,paul,Activo
2793,Mark Martin,North,tran-hill,Activo
2794,Chad Rodriguez,East,sims-jensen,Activo
2795,Shane Beck,East,shepherd,Activo
2796,Michelle Lewis,Lake,taylor,Activo
2797,Maurice Sanchez,East,shelton-hester,Activo
2798,Dwayne Hampton,North,carey-massey,Activo
2799,Katherine Houston,East,rodriguez,Activo
2800,Barbara Crawford,New,rosales,Activo
2801,Amanda Phelps,South,jones,Activo
2802,William Edwards,Port,smith-johnson,Activo
2803,Shannon Solis,East,patterson,Activo
2804,Jessica Mann,North,gonzalez,Activo
2805,Jonathan Reilly,East,rodriguez,Activo
2806,David Smith,West,moses,Activo
2807,Michael Martinez,Port,lynn,Activo
2808,Anne Brooks,Lake,cook,Activo
2809,Steven Larsen,North,escobar,Activo
2810,Taylor Bowman,Lake,white,Activo
2811,Jason Wilson,South,smith,Activo
2812,Gina Hopkins,West,anderson,Activo
2813,Daniel Smith,Lake,norton-medina,Activo
2814,Stephanie Taylor,North,richardson,Activo
2815,Mary Mitchell,Lake,sanford-robbins,Activo
2816,Johnny Bowen,Port,nelson-travis,Activo
2817,John Carroll,South,lane,Activo
2818,Melanie Smith,Port,vega-ruiz,Activo
2819,Cassidy Poole,Lake,rojas,No Activo
2820,Shelly Gonzalez,Lake,robinson,Activo
2821,Jessica Blankenship,East,johnson,Activo
2822,Donna Wade,Lake,osborne-morrow,Activo
2823,Anthony Ross,North,nelson-scott,Activo
2824,Denise Rodriguez,Port,doyle,Activo
2825,John Norris,East,franklin,Activo
2826,Sheri Mcclure,West,sanders-dixon,Activo
2827,Matthew Simmons,North,taylor,Activo
2828,Geoffrey Moore,South,thomas-cobb,Activo
2829,Louis Mcdaniel,East,white,Activo
2830,Alicia Flowers,Port,lopez,Activo
2831,Connie Williams,South,roberts,Activo
2832,Christopher Griffith,Port,clayton,Activo
2833,Keith Jacobs,South,jenkins,Activo
2834,Paul Freeman,New,smith,Activo
2835,Jill Newman,East,goodman-oliver,Activo
2836,Johnny Mccoy,West,lee-hernandez,Activo
2837,Amy Anderson,North,leonard,No Activo
2838,Rita Smith,Port,crawford,Activo
2839,David Pearson,Port,johnson,Activo
2840,Derek Hanson,Port,mcdowell,Activo
2841,Sherri Thompson,North,diaz,Activo
2842,William Jenkins,South,roman-burnett,Activo
2843,Patrick Macias,South,jones-freeman,Activo
2844,Marie Larson,New,aguirre,Activo
2845,Jennifer Harris,West,taylor-haynes,Activo
2846,Jeffrey Gregory,West,bailey-gregory,Activo
2847,Robert Miller,East,sparks-wood,Activo
2848,Mark Silva,North,santiago,Activo
2849,Brittany Curtis,East,gilbert,Activo
2850,Elaine Stone,Lake,mann,Activo
2851,Amy Campbell,Lake,hernandez,Activo
2852,Elizabeth Tucker,East,potts,Activo
2853,Lucas Webb,North,hughes,Activo
2854,George Ritter,South,garrett,Activo
2855,Ann Pineda,South,sanchez,Activo
2856,Brittany Cochran,New,kelly,Activo
2857,Stephanie Owens,Port,guzman,Activo
2858,Laura Bradshaw,Lake,owens,Activo
2859,Adam Munoz,Port,wright-arnold,Activo
2860,Katie Bowman,Lake,avila-reed,Activo
2861,Erin Anderson,East,wright-horn,Activo
2862,Michael Ferguson,East,johnson-le,No Activo
2863,Chelsea Johnson,South,edwards,Activo
2864,Cassandra Stephenson,South,drake,Activo
2865,Jaime Patel,Port,daniel,Activo
2866,Erica Reed,Port,burns,Activo
2867,Mr. John Smith,West,parker-ross,Activo
2868,Mrs. Angelica Koch,Port,atkins,Activo
2869,Alfred Lam,East,white,Activo
2870,Joshua Stevens,East,tate,Activo
2871,Kenneth Mcguire,South,lindsey-miller,Activo
2872,Patrick Wilson,North,gregory,Activo
2873,Eric Smith,South,payne,Activo
2874,Jeffrey Glass,East,ross,Activo
2875,Brian Smith,North,blankenship,Activo
2876,Christopher Lyons,West,juarez,Activo
2877,Lori Roberts,Port,roberts-gibson,Activo
2878,Dylan Williams,North,hinton-rodriguez,Activo
2879,Shane Smith,New,clark,Activo
2880,Antonio Baker,Port,kennedy,Activo
2881,Bethany Gibbs,West,parks-sloan,Activo
2882,Kathryn Krause DDS,South,waters,Activo
2883,George Kennedy,East,hall,Activo
2884,Paul Padilla,Port,dougherty-ford,Activo
2885,Kayla Avery,North,camacho,Activo
2886,Victoria Davis,Port,saunders-harrington,Activo
2887,Megan Anderson,North,stone,Activo
2888,Gary Price,East,woods,Activo
2889,Dr. Alan James,North,bates,Activo
2890,Anthony Watts,West,flores,Activo
2891,James Cook,West,smith,Activo
2892,Ricky Carson,Lake,hebert,Activo
2893,Sarah Martin,East,fox,Activo
2894,Ricardo Wade,North,phelps,Activo
2895,Eric Terry,North,savage,Activo
2896,Rachel Willis,West,duran,Activo
2897,Julie Kent,Port,smith-ellis,Activo
2898,Dana Roberts,South,walter,No Activo
2899,Justin Garner,West,smith-harris,Activo
2900,Alison Parker,North,houston,Activo
2901,Andrew Black,East,rogers,Activo
2902,Paul Dyer,North,williams,Activo
2903,Jacqueline Taylor,West,henderson,Activo
2904,Erin Brown,South,rios,Activo
2905,Cody Willis,New,smith,Activo
2906,Allen Dawson,West,collins,Activo
2907,Nicholas Ballard,Lake,kelly,Activo
2908,Timothy Martinez,West,murray-alexander,Activo
2909,Sierra Coleman,Port,scott-stewart,Activo
2910,Justin Mcdonald,New,christensen-goodman,Activo
2911,Alexa Sullivan,Port,eaton,Activo
2912,Amy Evans,South,salinas,Activo
2913,Scott Kirk,East,davis,Activo
2914,Yolanda Taylor,West,brown-rodriguez,Activo
2915,Jonathan Miller,East,holden-edwards,Activo
2916,Amanda Avery,West,gutierrez,Activo
2917,Robert Browning,East,clark,Activo
2918,Jennifer Larson,Lake,moore,Activo
2919,Shannon Conrad,New,brown,Activo
2920,Kevin Smith,New,weaver,Activo
2921,Debbie Grant,South,hodges,Activo
2922,Elizabeth Martin,North,lee-martin,Activo
2923,Olivia Carney,New,anderson,Activo
2924,Max Byrd,South,hubbard-cowan,Activo
2925,Sara Vasquez,South,porter,Activo
2926,Benjamin Harris,West,green-chambers,Activo
2927,Carolyn Garner,East,thompson-miller,Activo
2928,Christopher Johnson,South,lawson-nelson,Activo
2929,Alexis Norman,North,elliott-cole,Activo
2930,Samantha Jones,Port,neal-burnett,Activo
2931,Lawrence Shaw,North,hinton-williams,Activo
2932,Joshua Sanders,Port,hall,Activo
2933,Renee Smith,South,lynch-brown,Activo
2934,Jillian Knapp,Port,lee,No Activo
2935,Joseph Wolf,West,travis-sherman,Activo
2936,Scott Rocha,Port,bailey,No Activo
2937,Michael Harris,East,myers,Activo
2938,Carolyn Simmons,North,smith,Activo
2939,Victoria Aguilar DDS,North,berg,Activo
2940,Anna Carney,South,bell-chavez,Activo
2941,Cindy Cole,Port,harris-anderson,Activo
2942,Katrina Warren,East,sexton-lam,Activo
2943,Lisa Parker,West,elliott,Activo
2944,Melissa Gutierrez,West,carson,Activo
2945,James Donaldson,Port,kramer,Activo
2946,Ryan Navarro,West,robinson,Activo
2947,Karen Wilson,Port,schmitt,Activo
2948,Dr. Shaun Frank,Lake,patterson,Activo
2949,Tiffany Schwartz,West,rivas,Activo
2950,Lisa Patterson,North,rice-norman,Activo
2951,Linda Fox,East,brown,Activo
2952,Chad Miles,South,huff,Activo
2953,Jennifer Brown,West,diaz,Activo
2954,Rodney Diaz,North,brady,Activo
2955,Chad Wagner,New,harris,Activo
2956,Stacey Evans,New,day,Activo
2957,Mark Lozano,Lake,jenkins,Activo
2958,William White,Port,avila-warner,Activo
2959,Tonya Johnson,North,copeland,Activo
2960,Paula Whitaker,New,taylor-bolton,Activo
2961,David Morris,South,johnson-smith,Activo
2962,Dillon Harrison,Lake,woods-baker,Activo
2963,Claudia Nolan,Lake,adams,Activo
2964,Meagan Brown,North,nguyen-baker,Activo
2965,Anita Flores,North,frey,Activo
2966,Jane Chang,North,brown,Activo
2967,Barbara Taylor,East,gomez,Activo
2968,Heather Wright,Lake,green,Activo
2969,Marc Cowan,Port,rubio-williams,Activo
2970,James Martinez,North,orr,Activo
2971,Monica Flores,Lake,padilla,Activo
2972,Donald Berger,East,weaver,Activo
2973,Patrick Barker,South,thomas,Activo
2974,Jennifer Collins,New,rangel,Activo
2975,Alisha Savage,South,morgan,Activo
2976,Lisa Collins,East,flores,Activo
2977,Kenneth Webster,Lake,english,Activo
2978,Jasmine Reed,New,kennedy,Activo
2979,Sara Johnson,West,larsen,Activo
2980,Heidi Sherman,New,scott-spencer,Activo
2981,Madeline Johnson,Lake,cherry,Activo
2982,Matthew Harrington,New,anderson-hayes,Activo
2983,Cameron Gonzalez,South,neal,Activo
2984,Carolyn Christensen,West,ramirez,Activo
2985,Makayla Hardy,East,lynch,Activo
2986,Karen Hall,North,smith,Activo
2987,Lawrence Delgado,West,dawson,Activo
2988,Judy Larson,New,gillespie-rose,Activo
2989,Molly Dixon,North,ellis,Activo
2990,Lisa Rhodes,West,white-diaz,Activo
2991,Angie Ramirez,North,wilson,Activo
2992,Jessica Schmidt,South,powell,No Activo
2993,Breanna Pollard,Port,smith-may,Activo
2994,Thomas Hernandez,Port,adams-newman,Activo
2995,Kristopher Lane,North,compton,Activo
2996,Jacqueline Vazquez,Lake,peterson-wolf,Activo
2997,Taylor Williamson DDS,Port,romero,Activo
2998,Michael Oliver,Lake,smith,Activo
2999,Brian Nelson,North,smith-mccarthy,Activo
3000,Mark Hill,Port,holland,Activo
3001,Jeremiah Leon,North,merritt,Activo
3002,Christopher Alvarado,Lake,brown,Activo
3003,Sharon Moran,Port,warren-evans,Activo
3004,Michael Dominguez,West,mills,Activo
3005,Donald Burns,New,smith,Activo
3006,Brett Benjamin,New,lowe,Activo
3007,Maurice Sanchez,Lake,thompson-carter,Activo
3008,Jacob Miller,West,garner,Activo
3009,Darrell Velasquez,New,maldonado,Activo
3010,Joseph Parker,West,freeman-caldwell,Activo
3011,Randall Martin,East,molina-wise,Activo
3012,Laura Weaver,East,price,Activo
3013,Amanda Hudson,West,merritt,Activo
3014,Thomas Ortiz,South,pope,Activo
3015,Joseph Crawford,Lake,campbell,Activo
3016,Thomas Baker,New,reed,Activo
3017,Michael Snyder,West,ewing-torres,Activo
3018,Michael Lee,South,stephens,Activo
3019,Manuel Young,Port,morris,Activo
3020,Beth Medina,West,bruce,Activo
3021,Caitlin Watson,South,young,Activo
3022,Candace Sullivan,South,holmes-hopkins,Activo
3023,Bradley Anderson,South,beasley,Activo
3024,Teresa Brown,North,edwards,Activo
3025,George Thompson,West,johnson,Activo
3026,Michelle Sanchez,Lake,wright,Activo
3027,Sharon Cannon,North,cooper-blackwell,Activo
3028,Thomas Rush,East,scott,No Activo
3029,Elizabeth Jarvis,North,brown,Activo
3030,Cody Wilson,New,lopez,Activo
3031,Jason Morris,East,aguilar,Activo
3032,Edgar Collins,West,long-thompson,Activo
3033,Sheryl Torres,Lake,gross,Activo
3034,Nicholas Moore,Port,nguyen-houston,Activo
3035,Amanda Yang,Lake,ford,Activo
3036,Ashley Campbell,South,arroyo-maldonado,Activo
3037,Alec Campos,New,johnson,Activo
3038,Sarah Reynolds,New,lopez,Activo
3039,David Allen,East,bradshaw,Activo
3040,Jerry Thomas,Port,pace,Activo
3041,Tammy Blair,West,patrick,Activo
3042,Dawn Harper MD,Port,henderson,Activo
3043,Martin Brown,New,woods,Activo
3044,Alicia Ramirez,South,hancock,Activo
3045,Elizabeth Williams,Port,rogers,Activo
3046,Travis Cline,Lake,mendoza-lewis,Activo
3047,Robert George,North,wolfe,Activo
3048,Thomas Jones,New,mcneil,Activo
3049,Andrea Grant,East,johnson,Activo
3050,Ashley Cruz,South,cisneros,Activo
3051,Katherine Daniels,East,daniels,Activo
3052,Lori Kelly,Port,webster,Activo
3053,Monica Yoder,West,velez-gill,Activo
3054,David Flynn,North,robertson,Activo
3055,Amanda Clarke DVM,New,arroyo-smith,Activo
3056,Aaron Hodges,South,warren,Activo
3057,Thomas Moreno,South,lane,Activo
3058,Dustin Figueroa,South,hernandez,Activo
3059,Susan Rodriguez,Port,bailey-zimmerman,Activo
3060,Tammy Lambert,South,parker,Activo
3061,Mrs. Jessica Perry DVM,Port,brown,Activo
3062,Desiree Sawyer,West,bryant,Activo
3063,Samantha Weiss,South,evans,Activo
3064,David Martinez,East,rice-fox,Activo
3065,Kenneth Hicks,New,mills,Activo
3066,Sheila Hernandez,West,davies,Activo
3067,Judy Farmer,West,jones-calderon,Activo
3068,Tanner Strong,Port,moore-castro,Activo
3069,Veronica Lewis,South,lewis,Activo
3070,Taylor Fleming,South,edwards,No Activo
3071,Ashley Jackson,Port,rivera,Activo
3072,Michael Henderson,Lake,marquez-thompson,Activo
3073,Brendan Williams,New,hughes,Activo
3074,Ann Mcdowell,Port,turner,Activo
